Date time,User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Resource_Allocation
2022-08-04 20:16:02,USER_4994,Navigation,-59,273,35,54
2023-08-06 06:17:18,USER_7385,,-63,101,26,53
2023-04-16 10:24:25,USER_6408,IoT,-93,20,74,78
2024-08-27 15:35:42,USER_2499,Appel Vidéo,-62,284,19,-50
2024-08-10 01:18:17,USER_1454,Inconnu,-94,261,N/A,40
2024-06-22 23:28:17,USER_8196,Streaming,-45,66,93,60
2022-05-08 21:57:07,USER_5023,Streaming,-200,155,N/A,40
2022-09-07 06:41:01,USER_5276,Appel Vidéo,-61,177,29,100
2022-11-27 02:08:06,USER_6529,Inconnu,-69,21,20,3
2022-04-14 12:18:43,USER_1170,,-118,132,73,93
2023-08-29 12:38:21,USER_3114,Streaming,-105,154,27,13
2022-10-28 12:38:02,USER_7644,Appel Vidéo,-59,65,9,98
2023-10-13 10:24:06,USER_1694,Navigation,-46,213,20,10
2022-07-31 14:27:03,USER_9112,,-73,73,83,14
2023-05-04 06:15:32,USER_6871,,-118,293,62,16
2024-11-24 20:57:36,USER_8706,,-120,107,61,5
2024-04-16 22:39:23,USER_9809,Inconnu,-120,78,2,11
2022-01-10 07:25:37,USER_5330,Appel Vidéo,-116,168,24,83
2023-06-06 21:25:59,USER_7211,Navigation,-63,191,15,78
2023-01-24 13:57:19,USER_9661,Inconnu,-63,121,42,78
,USER_8448,IoT,-120,5000,2,14
2024-07-31 04:17:02,USER_8101,Inconnu,-43,-10,78,39
2023-09-04 09:41:37,USER_4062,Navigation,-57,85,,18
2022-12-22 09:02:17,USER_6556,IoT,-68,116,32,23
Invalid,USER_2085,Appel Vidéo,-98,196,67,32
2023-07-18 22:01:08,USER_3104,Inconnu,-88,289,39,36
2023-12-20 09:23:12,Duplicate,IoT,,120,64,32
2024-05-18 03:42:48,USER_5327,Navigation,-95,259,24,40
2022-08-11 09:01:48,USER_8552,Appel Vidéo,-44,135,98,50
2022-02-24 03:12:19,USER_5798,Streaming,-99,70,-5,96
,USER_6061,IoT,-57,128,17,84
2023-06-22 01:35:26,USER_3640,Inconnu,-66,68,28,31
2023-11-24 03:20:10,USER_4296,Appel Vidéo,-65,181,78,20
2024-01-01 23:46:26,123ABC,Streaming,-103,85,-5,150
2022-02-03 00:01:54,USER_9278,Navigation,-200,137,,Corrupt
2023-06-20 00:38:28,USER_5625,Appel Vidéo,-109,50,33,83
2022-06-27 13:36:22,USER_1064,Navigation,-59,267,-5,86
2022-02-20 23:49:32,USER_4288,IoT,-102,14,77,Corrupt
2023-08-23 19:27:38,USER_4450,,-120,Error,55,5
2024-01-08 19:30:21,USER_1331,Appel Vidéo,-104,57,9999,
2022-01-20 17:56:59,USER_7027,Inconnu,-93,172,16,44
2022-04-23 19:36:00,USER_3043,Appel Vidéo,-82,60,49,63
2024-09-22 19:07:52,USER_7068,Inconnu,-42,183,46,Corrupt
2023-01-19 14:51:28,USER_7834,Streaming,999,72,92,62
2024-11-06 18:30:23,USER_6040,Inconnu,-48,169,55,
2023-08-04 09:00:31,USER_3289,Appel Vidéo,-200,61,86,47
2022-06-15 18:20:40,USER_5518,Streaming,-57,159,9999,31
2024-07-02 10:12:06,123ABC,Navigation,-64,261,24,54
2022-08-23 23:43:27,USER_3076,Inconnu,-46,,35,73
2024-08-24 10:50:50,123ABC,Appel Vidéo,-72,218,31,69
2022-09-18 07:57:29,USER_4537,IoT,Invalid,235,97,16
2023-02-03 02:51:32,123ABC,Appel Vidéo,-103,166,68,47
2022-08-21 15:10:45,USER_3489,Navigation,-70,251,22,5
2024-01-07 19:40:10,USER_1550,Streaming,-114,195,1,8
2022-12-06 02:48:43,USER_1006,Appel Vidéo,-111,71,81,14
2023-07-13 06:02:20,USER_3305,IoT,-120,220,91,96
2022-12-31 16:51:49,USER_9621,IoT,,157,99,71
2022-12-10 23:33:02,USER_4986,,-42,269,32,20
2023-08-17 18:05:53,USER_4730,,-200,41,9999,95
2022-12-24 07:38:28,USER_4787,,-41,82,31,2
2023-03-11 03:55:06,USER_4038,Streaming,-50,87,15,32
2023-11-26 10:55:05,123ABC,Streaming,-72,5000,23,57
2024-05-11 02:46:52,USER_8582,Navigation,Invalid,164,58,54
2023-12-06 17:47:22,USER_7258,Navigation,-75,5000,67,53
2022-05-25 05:32:56,USER_7065,IoT,-83,245,96,18
2024-09-25 00:32:57,USER_6300,Appel Vidéo,-120,10,16,2
2023-02-15 17:56:33,USER_6083,Appel Vidéo,-95,117,91,83
2022-12-16 00:22:48,USER_7346,Streaming,-111,81,79,41
,USER_8849,IoT,-86,10,95,26
,USER_8497,,-72,181,26,61
2022-10-14 09:04:09,USER_9310,,-75,270,51,45
2022-06-21 08:02:08,USER_4858,IoT,-53,198,53,61
2024-03-03 11:00:09,Duplicate,Streaming,-84,94,75,11
2022-10-12 20:05:36,USER_3489,Streaming,-58,88,,24
2024-02-29 13:41:30,USER_6735,,-67,,87,59
2024-10-06 05:32:48,USER_3052,Appel Vidéo,-117,296,5,43
2023-07-02 17:44:40,USER_8639,Inconnu,-115,,66,48
2022-04-22 01:11:20,USER_2464,Streaming,Invalid,254,19,21
2022-08-30 23:36:45,USER_6943,Appel Vidéo,-119,,95,150
Invalid,USER_7113,,-98,137,63,
2023-03-16 08:21:08,USER_4944,IoT,-68,240,26,51
2022-08-20 02:25:36,USER_1911,IoT,-76,141,19,11
2023-03-27 15:00:46,USER_8649,,-97,295,37,75
2023-11-15 07:38:13,USER_5236,,-119,186,9999,40
2023-09-16 09:40:17,USER_6851,,-50,5000,74,
2024-05-05 19:20:25,USER_9211,Navigation,Invalid,239,6,84
2022-07-30 01:16:35,USER_8389,Navigation,-99,156,35,85
2023-06-18 06:35:59,USER_3305,,-91,100,2,89
,,Navigation,999,108,5,8
2024-07-29 06:17:11,USER_5960,Inconnu,-74,207,26,54
2024-08-27 16:40:53,USER_1867,Streaming,-49,97,49,94
2023-03-31 00:31:17,,Navigation,-120,20,73,
2024-01-19 04:00:06,USER_2873,Navigation,-52,287,30,30
2021-12-26 12:10:21,USER_4575,Navigation,-67,163,78,150
2022-01-05 18:53:29,USER_6291,,-75,17,7,85
2024-02-21 14:33:21,USER_8091,Inconnu,-109,160,10,100
2023-02-26 07:45:20,USER_5503,IoT,-101,118,41,61
2023-10-03 23:05:40,123ABC,Appel Vidéo,Invalid,195,6,66
2023-10-27 07:41:01,USER_7125,Streaming,-97,32,10,10
2022-03-19 16:20:32,USER_5868,Inconnu,-65,-10,35,-50
2024-04-17 02:24:23,USER_1828,Streaming,-200,,-5,-50
2024-03-16 18:46:45,USER_5208,IoT,-78,34,-5,59
2024-10-15 22:19:16,USER_3857,Navigation,-116,145,9999,97
2022-10-02 12:47:59,USER_5167,Navigation,-52,86,12,12
2023-08-24 05:28:55,USER_8140,IoT,-41,284,44,22
2024-02-06 14:20:57,USER_4873,,Invalid,127,66,93
2023-04-22 06:56:29,USER_6402,IoT,-118,226,4,
2022-06-24 21:29:17,USER_5943,Appel Vidéo,-58,,55,60
2022-09-18 14:18:40,USER_4327,Appel Vidéo,-55,296,63,75
2023-05-16 03:11:52,USER_9284,Appel Vidéo,-83,176,11,53
2022-04-27 08:42:27,USER_7655,Navigation,-106,293,28,59
2023-10-04 19:32:28,USER_8718,Streaming,-64,5000,71,29
2023-01-25 17:25:06,USER_7816,Navigation,999,Error,47,
2024-01-30 07:24:00,USER_3677,Navigation,999,,58,Corrupt
2022-04-18 00:00:52,USER_8193,IoT,-103,5,20,68
2023-07-08 10:11:52,,Streaming,-69,172,96,75
2023-03-18 00:57:01,USER_8451,Streaming,-58,11,17,97
2023-09-02 10:08:17,USER_3270,IoT,-98,163,68,7
2023-12-29 05:58:08,USER_3342,Appel Vidéo,-79,,13,1
2024-03-25 13:25:48,USER_7642,Streaming,-87,257,20,99
2022-10-13 15:33:58,USER_7859,Appel Vidéo,-97,5000,26,59
2023-04-16 12:47:45,USER_1022,IoT,-113,130,N/A,36
2024-02-29 06:09:09,USER_4227,Navigation,-200,255,2,65
2024-02-26 18:38:11,USER_8965,Streaming,-99,83,84,73
2022-08-15 21:31:31,USER_3172,Appel Vidéo,-109,,66,62
2024-05-17 07:11:38,USER_4627,Inconnu,-98,229,33,33
2023-11-06 19:26:03,USER_4233,Appel Vidéo,-92,104,12,52
2022-12-26 17:00:08,USER_8014,IoT,-47,127,11,63
2024-04-20 09:45:07,USER_4392,Inconnu,,287,9999,26
2024-06-11 13:08:00,USER_8055,Appel Vidéo,-67,138,9999,23
2023-12-28 00:17:58,USER_8413,Navigation,-40,217,,79
2022-05-08 00:17:33,USER_4788,,-96,124,50,83
2023-09-22 01:51:50,USER_6664,Inconnu,-65,5000,100,78
2022-08-27 23:14:07,USER_5720,Navigation,-108,271,54,53
2024-04-20 11:51:15,USER_5126,,-90,222,3,17
2023-02-26 05:59:26,USER_4665,Streaming,-85,202,64,28
2023-02-07 12:39:11,USER_8007,Navigation,-98,271,33,81
2023-12-01 00:10:01,,Streaming,-115,199,9999,80
2022-09-17 14:43:03,USER_2062,IoT,-113,174,36,68
2023-11-17 02:59:28,USER_9494,Streaming,-42,185,24,22
2024-04-01 14:20:16,USER_9427,IoT,-59,119,55,46
2022-12-09 14:26:42,USER_4471,Inconnu,-85,103,51,59
2022-05-04 07:42:42,USER_1290,,-57,259,71,82
2022-02-24 01:53:52,USER_9266,Inconnu,-44,5000,27,65
2024-03-30 01:46:16,USER_2115,,-66,75,6,27
2024-03-31 07:27:04,USER_9942,Inconnu,-108,128,-5,59
2022-03-10 05:42:24,USER_4704,Inconnu,-200,100,92,73
2023-02-26 05:27:49,USER_9409,Navigation,-62,269,59,33
2024-07-30 17:38:15,USER_1331,,-88,156,N/A,5
2022-06-22 21:12:55,USER_7113,Navigation,-116,23,N/A,79
2023-08-01 09:56:53,USER_6286,Inconnu,-80,58,4,46
2022-11-17 01:07:40,USER_5517,Inconnu,-85,206,20,-50
2023-06-10 05:13:12,USER_2919,IoT,-67,164,39,14
2021-12-31 12:50:21,USER_2609,IoT,-77,26,17,71
2023-09-15 18:24:46,USER_8016,,-58,80,17,48
2022-05-11 05:50:26,123ABC,Streaming,-62,281,26,31
2023-10-18 00:09:39,USER_4487,Appel Vidéo,-60,5000,12,55
2023-06-06 09:13:07,USER_7468,Streaming,-109,147,36,
2022-10-26 05:48:33,Duplicate,Navigation,-200,-10,67,43
2023-09-06 06:15:06,USER_1893,Streaming,-200,277,76,28
2023-06-12 22:33:41,USER_5985,IoT,-47,76,34,65
2024-11-18 16:55:08,123ABC,,-51,117,60,82
2023-05-11 13:53:13,USER_7174,Streaming,-98,144,9999,89
2022-07-23 18:46:07,USER_6546,Streaming,-59,220,6,22
2024-09-13 21:52:14,,,-113,135,2,5
2024-09-27 15:03:42,USER_7900,IoT,-55,,22,87
2024-12-02 11:28:29,USER_7910,IoT,Invalid,-10,68,61
2023-05-17 15:48:50,USER_8125,Appel Vidéo,-58,296,3,66
2023-02-11 16:50:07,USER_1591,Streaming,-51,239,56,28
2022-01-09 16:48:45,Duplicate,,-77,-10,N/A,98
2022-05-30 10:32:32,USER_2685,,-95,151,83,4
2023-12-13 19:08:31,USER_8885,IoT,Invalid,43,20,5
2022-10-23 22:57:49,USER_1013,Inconnu,-91,-10,N/A,94
2024-05-13 18:23:49,USER_4991,Streaming,-58,90,20,15
2023-01-02 22:41:00,Duplicate,Appel Vidéo,-105,8,35,61
2022-09-29 04:11:58,USER_7711,IoT,-93,Error,48,45
2023-10-18 19:10:02,USER_6107,IoT,-103,159,28,15
2022-09-10 00:18:17,USER_1759,Navigation,-110,265,61,20
2022-11-13 05:13:06,USER_2373,Inconnu,Invalid,212,97,15
2024-05-27 08:49:33,Duplicate,IoT,-84,Error,95,
2022-09-27 23:31:07,USER_8299,Navigation,-50,5000,54,85
2024-10-02 13:56:00,USER_5547,,-116,134,43,19
2024-11-06 06:31:57,USER_6884,,-103,295,36,43
Invalid,123ABC,Inconnu,-89,284,74,Corrupt
2022-06-30 12:26:42,USER_7826,,-95,6,96,70
2024-07-30 23:35:52,USER_7416,Navigation,-115,Error,16,33
2022-08-17 21:04:53,USER_2371,Navigation,-50,127,64,65
2024-08-14 01:52:12,USER_3979,IoT,999,253,37,44
2023-09-30 03:34:44,USER_4111,,-52,5000,43,83
2022-04-09 06:07:04,USER_8519,Navigation,-82,23,27,17
2024-07-28 22:49:00,USER_7010,Streaming,-109,269,24,48
2024-09-30 20:58:56,USER_6109,IoT,-120,261,-5,15
2024-09-30 09:06:45,USER_1032,Navigation,-85,5000,44,48
2022-03-23 21:10:36,USER_7241,Streaming,-115,218,26,90
2022-06-25 21:21:50,USER_7092,Appel Vidéo,Invalid,293,64,83
2024-02-16 19:16:22,USER_2555,Appel Vidéo,,250,57,
2022-07-30 01:32:43,USER_2783,Inconnu,-92,5000,,150
2023-10-01 21:37:03,USER_9742,Navigation,-58,76,89,31
2024-07-16 01:20:18,USER_9330,IoT,-63,87,50,19
2024-10-01 12:49:21,Duplicate,Navigation,999,132,58,93
2022-03-02 18:37:57,USER_9828,,-82,244,86,3
2024-05-15 02:32:06,USER_7138,,-90,245,N/A,14
2023-09-22 10:33:23,USER_4209,Streaming,-88,219,56,-50
2023-11-08 03:06:51,USER_5707,Inconnu,-114,178,8,6
2023-03-05 05:02:30,USER_1440,Streaming,-111,5000,98,91
2022-03-17 11:21:58,USER_4550,Appel Vidéo,-108,285,55,35
2023-10-02 16:52:04,USER_2385,Appel Vidéo,-60,78,2,41
2023-08-11 01:32:05,USER_1744,,-86,45,56,46
2023-07-02 05:44:10,USER_8922,Inconnu,-76,263,72,77
2023-12-22 15:19:24,USER_5010,Navigation,-84,,N/A,2
2023-03-18 13:36:24,USER_8550,Appel Vidéo,-91,73,9999,77
2024-03-13 01:51:22,USER_7511,Inconnu,-71,267,90,Corrupt
2022-01-27 13:20:56,USER_4998,Navigation,-114,244,25,3
2024-12-09 17:19:07,USER_7610,Navigation,-200,-10,97,12
2022-01-09 08:08:50,USER_4514,Streaming,Invalid,89,N/A,52
2023-02-07 04:10:27,USER_8018,,-48,6,46,82
Invalid,USER_6868,,-49,290,51,100
N/A,USER_5650,,-102,94,62,30
2023-10-08 10:44:16,USER_1929,IoT,Invalid,41,25,49
2022-11-08 22:39:17,USER_1230,Navigation,-99,28,86,27
2023-12-15 14:42:26,USER_2077,Appel Vidéo,-112,215,-5,34
2022-12-29 02:41:14,USER_1652,,-77,227,95,45
2024-07-05 09:27:01,USER_2119,Appel Vidéo,-91,5000,43,81
2022-07-14 04:01:51,,Streaming,-98,,86,60
2024-04-07 19:53:41,USER_9257,Appel Vidéo,-103,253,88,77
2024-05-16 22:05:05,Duplicate,Navigation,-43,77,18,41
2023-10-05 20:07:51,USER_9997,Appel Vidéo,-60,277,70,100
2022-04-24 02:40:42,USER_8787,,-69,8,2,52
2023-09-28 23:48:49,USER_2711,Navigation,-65,195,68,17
2022-12-04 21:06:55,USER_9075,IoT,-200,133,13,14
2024-01-10 14:28:03,USER_1263,Streaming,-118,Error,55,80
2022-09-22 07:26:03,USER_5894,,-107,277,N/A,21
2023-12-02 18:54:26,USER_5450,Streaming,-200,50,46,2
2024-08-22 01:29:06,USER_9871,,-47,267,57,
N/A,USER_6873,Inconnu,-69,-10,61,92
2024-10-27 11:33:45,Duplicate,Navigation,-103,54,64,86
2022-06-03 11:49:42,USER_4833,Navigation,-70,9,N/A,Corrupt
2022-04-13 18:58:08,USER_1752,Streaming,-81,34,30,25
2023-09-27 00:33:07,USER_1731,,-86,87,20,48
2022-09-15 18:33:46,USER_7505,,-99,34,24,Corrupt
2024-10-11 18:37:10,USER_1197,Appel Vidéo,-99,149,15,74
2023-01-24 17:01:10,USER_9709,Appel Vidéo,-105,176,50,100
2023-11-22 20:34:06,123ABC,Appel Vidéo,-92,165,70,4
2024-05-22 03:39:40,USER_6547,Inconnu,-109,149,-5,36
2023-11-05 14:46:44,USER_4048,,999,114,82,70
2024-08-13 23:22:18,USER_8487,Streaming,-88,19,-5,34
2022-09-27 04:03:03,USER_4636,Navigation,-53,87,33,38
2023-05-30 14:40:52,USER_5184,Inconnu,-59,258,19,73
2024-11-06 06:28:36,USER_6325,Inconnu,-103,190,-5,
2023-03-14 05:41:56,USER_5346,Streaming,-72,97,16,100
2024-09-28 23:36:14,USER_7690,Navigation,,111,-5,2
2024-10-21 15:25:02,USER_5531,,-116,201,45,52
2023-03-22 12:04:44,USER_2103,IoT,-108,122,-5,46
2024-01-06 14:12:54,USER_1602,Inconnu,-97,126,37,88
2023-01-10 02:04:16,USER_3735,Inconnu,-62,Error,20,Corrupt
2022-05-01 16:07:17,USER_7213,Streaming,-120,115,68,150
2023-08-03 01:51:41,Duplicate,,-52,275,3,57
2024-04-16 01:45:41,USER_3278,Inconnu,-200,234,17,98
,USER_5644,IoT,-98,146,43,27
2022-07-12 11:21:55,USER_3931,Appel Vidéo,-86,80,4,60
2024-11-23 17:53:36,USER_1474,Appel Vidéo,-200,276,27,49
2022-12-30 13:48:32,USER_7811,Streaming,-76,195,40,
2023-07-25 00:23:53,USER_9744,Navigation,-74,38,9999,32
2022-03-16 01:53:13,USER_1419,,-50,202,72,90
2023-10-02 04:08:30,USER_7062,,-119,292,73,23
2024-11-28 05:56:45,USER_5168,Streaming,-83,151,-5,33
2022-03-14 02:57:01,123ABC,Inconnu,-58,227,N/A,13
2023-02-09 21:17:25,USER_4057,Inconnu,999,294,35,150
2023-01-04 01:39:55,USER_6054,Inconnu,-91,144,76,150
2023-12-07 14:21:54,USER_9471,IoT,,28,6,78
2022-08-19 05:01:00,USER_4722,Navigation,-71,270,92,Corrupt
2022-10-24 00:04:23,USER_9280,IoT,-47,51,9,150
2023-01-14 16:18:49,USER_8839,Inconnu,-120,263,74,89
2023-04-02 17:23:12,USER_9694,Inconnu,-100,9,56,15
2024-05-28 00:33:56,USER_3766,Navigation,-43,56,9999,21
2024-12-06 17:09:48,USER_9945,Appel Vidéo,999,165,-5,-50
2024-07-06 23:14:40,USER_8987,Appel Vidéo,-76,263,47,22
2024-12-12 03:37:38,USER_6848,IoT,-74,-10,80,4
2023-03-08 08:23:05,USER_1386,Streaming,-96,120,36,8
2024-11-15 06:03:23,USER_3336,,-75,138,-5,97
2023-09-29 05:04:28,USER_3724,,-67,147,8,12
2022-08-24 00:35:19,123ABC,Streaming,-55,184,70,58
2022-12-02 15:23:35,USER_3931,Appel Vidéo,-200,5000,48,98
2022-03-09 06:02:49,,Navigation,-60,242,N/A,150
2024-06-15 23:05:34,,Inconnu,-110,83,75,48
2022-04-28 03:58:16,USER_4858,Appel Vidéo,-110,146,59,92
2024-01-14 08:41:28,USER_8292,,-120,124,9999,56
2023-08-07 00:27:42,USER_2475,Streaming,-87,21,71,80
2024-10-06 05:42:04,USER_9943,Inconnu,-96,77,26,73
2024-11-03 01:53:08,USER_8560,Navigation,-104,17,31,91
2022-04-06 19:38:04,USER_3515,,-49,173,61,7
2022-07-06 00:07:25,USER_2658,,-63,297,91,70
2023-09-27 03:40:58,USER_5607,,-116,127,64,29
N/A,USER_7677,Streaming,-62,156,-5,48
2024-02-10 04:38:51,USER_2509,Navigation,-92,269,,Corrupt
2022-08-09 14:04:26,USER_7861,Inconnu,-41,53,39,31
2022-10-08 04:52:40,123ABC,Inconnu,-62,Error,,87
2023-02-10 13:39:12,USER_5611,Inconnu,-67,43,4,38
N/A,USER_3606,IoT,-71,210,11,94
2022-11-04 11:03:53,USER_2283,Appel Vidéo,-89,263,86,26
2023-03-15 13:06:33,USER_6412,Inconnu,-56,157,N/A,10
2023-03-22 07:50:48,USER_8746,IoT,,13,,Corrupt
2023-06-23 08:34:21,USER_6857,IoT,-117,209,21,64
2024-08-19 02:19:04,USER_1272,Appel Vidéo,-119,112,82,59
2022-06-11 04:03:07,USER_1389,Streaming,-91,268,25,88
2024-05-15 12:13:58,USER_8560,Inconnu,-98,297,98,1
2023-06-26 14:25:02,USER_7441,,-76,231,17,46
2022-12-13 05:08:02,USER_1076,Appel Vidéo,-40,259,5,76
2022-11-10 19:06:31,USER_8457,Streaming,999,265,46,35
2024-09-25 09:16:01,USER_6395,Navigation,-108,136,50,15
2023-09-21 23:38:13,USER_9833,IoT,-108,Error,71,46
2023-12-18 21:28:39,USER_8883,Streaming,-55,300,80,86
2023-02-03 18:57:12,USER_5347,Appel Vidéo,-68,158,N/A,88
2022-03-25 07:48:39,USER_3021,Navigation,-65,176,81,41
2024-09-04 03:20:04,123ABC,Inconnu,-103,70,97,17
2023-07-28 19:55:23,USER_2849,,-74,130,,78
2024-04-03 04:49:07,USER_7006,Navigation,-63,227,,58
2022-11-30 15:48:41,USER_1709,,-69,218,26,63
2024-08-21 09:11:07,USER_7273,Streaming,-98,61,91,43
2022-02-14 23:24:45,USER_6838,Navigation,-56,,,62
2022-11-29 01:54:10,,Navigation,,96,76,83
2023-10-01 14:53:01,,Navigation,,-10,90,39
2023-10-31 17:04:21,USER_9983,,-114,33,51,92
2023-10-10 20:39:25,USER_8609,,-90,109,11,9
2023-05-28 12:39:50,USER_3514,,Invalid,Error,N/A,18
2022-08-12 11:17:23,USER_1162,Appel Vidéo,-70,22,98,88
2022-01-16 02:19:57,USER_5543,Inconnu,-69,62,17,150
2024-09-08 05:24:20,USER_2758,IoT,-78,228,50,27
2023-01-03 17:54:00,USER_7795,Inconnu,-61,66,47,26
N/A,Duplicate,Streaming,-46,200,31,
2024-08-14 02:20:29,USER_7027,Navigation,-115,296,4,32
2023-02-16 11:04:40,USER_1014,Streaming,-77,131,24,50
2024-12-11 05:59:23,USER_3647,Streaming,-52,261,2,99
2022-11-24 20:57:33,USER_5023,,-200,242,42,11
2022-03-27 15:07:58,USER_2956,Inconnu,-52,68,9999,84
2023-12-03 21:27:42,USER_3403,Navigation,-71,177,,24
2024-06-11 04:16:10,USER_1037,Navigation,-40,159,10,49
2023-10-24 05:05:35,,,-81,-10,,150
2022-04-21 12:18:49,USER_7312,,-85,219,45,26
2024-02-09 22:37:48,USER_9499,Streaming,Invalid,267,54,91
2023-11-14 23:11:31,USER_7599,,-60,Error,45,43
2023-10-22 14:11:34,,,-90,207,24,71
2023-09-25 23:11:12,USER_2178,Streaming,-40,177,26,3
2022-04-12 11:14:44,USER_8634,Streaming,-85,35,-5,17
2024-09-05 19:46:00,USER_9126,Streaming,999,87,9999,98
2024-07-18 13:38:10,USER_4158,Streaming,-113,170,67,53
2024-03-05 17:08:58,USER_9194,Streaming,-49,254,72,2
2024-09-19 00:31:33,USER_2797,Navigation,-72,187,60,25
2024-02-12 07:27:01,USER_2164,Navigation,-48,74,64,9
2024-08-29 03:44:15,USER_9132,Inconnu,-49,266,72,1
2024-04-30 10:10:01,,Appel Vidéo,-92,192,75,77
2024-11-15 15:28:14,USER_2366,Navigation,-89,45,56,50
2024-08-18 13:56:01,USER_1725,Navigation,-55,130,83,14
2023-04-19 15:16:39,USER_8948,Appel Vidéo,-45,Error,61,62
2022-07-03 04:33:39,USER_9479,Appel Vidéo,-59,291,43,41
2023-10-13 23:59:02,USER_6656,Streaming,-120,11,69,82
2024-05-14 07:10:06,Duplicate,,-110,108,74,51
2022-01-22 13:51:30,USER_9770,Inconnu,-89,82,33,73
2023-01-04 00:52:42,USER_9217,IoT,,117,51,71
2024-05-08 07:19:23,USER_3932,,-104,28,69,150
2024-12-03 23:40:48,USER_2856,Navigation,-99,10,N/A,27
2022-10-08 10:20:48,USER_9255,Inconnu,-114,199,N/A,51
2023-04-23 14:53:37,USER_8062,Appel Vidéo,-102,22,88,7
2024-10-08 16:53:14,USER_3438,Streaming,-40,186,26,75
2024-02-18 04:01:25,USER_2365,IoT,-88,60,63,81
2023-05-12 12:11:10,USER_3701,Appel Vidéo,-82,Error,15,92
2024-06-08 20:04:16,USER_4967,Inconnu,-88,5000,12,95
2023-01-30 23:48:10,USER_9652,Inconnu,-89,272,42,97
2022-02-15 04:49:48,,Inconnu,-70,133,45,91
2022-12-17 01:14:54,Duplicate,Navigation,-51,283,9,20
2023-01-16 00:12:36,USER_9314,Inconnu,-72,169,88,80
2021-12-26 04:51:52,USER_7723,Appel Vidéo,-107,5000,59,97
2022-05-13 23:20:17,USER_8741,Inconnu,,134,51,91
2022-07-29 08:28:20,USER_9581,Appel Vidéo,-88,Error,90,86
2023-08-26 15:20:35,USER_3726,Inconnu,-48,298,19,55
2024-07-22 15:18:57,USER_8856,Inconnu,-67,212,40,27
2024-10-18 08:41:57,USER_7437,Navigation,-57,29,6,20
2022-11-17 23:32:56,Duplicate,Inconnu,-110,196,9999,81
2022-03-14 04:52:05,USER_6775,Inconnu,-41,221,21,62
2021-12-15 07:59:57,USER_8673,Inconnu,-63,60,89,150
2024-11-04 06:10:26,USER_2587,Streaming,-44,175,84,44
2022-02-16 19:13:53,USER_5977,Streaming,-51,251,38,-50
2024-03-19 15:39:03,USER_1836,,-43,266,67,
2024-06-05 22:41:58,USER_9053,,-44,238,69,Corrupt
2024-10-22 01:54:52,USER_5429,Navigation,-110,97,93,-50
2024-02-08 21:16:50,USER_3408,Navigation,-96,292,26,7
2024-02-26 12:42:33,USER_4164,Streaming,-88,215,10,35
2022-11-21 07:57:35,USER_8174,,-105,286,70,86
2022-04-19 16:11:56,USER_3794,Streaming,-98,,N/A,85
2023-01-24 22:13:32,123ABC,Navigation,-81,-10,84,15
2024-09-30 11:01:30,USER_8554,IoT,-49,166,18,49
2023-08-05 21:29:30,123ABC,IoT,-200,137,52,83
2022-01-25 20:45:56,USER_9565,Inconnu,-56,136,72,150
2024-06-08 05:51:42,USER_1269,Appel Vidéo,,147,7,86
2024-04-05 15:53:32,USER_7398,,-115,242,55,11
2022-07-05 19:46:10,USER_1994,Streaming,999,176,53,60
N/A,Duplicate,IoT,-58,59,7,7
2023-06-04 10:58:01,USER_9584,IoT,-66,276,25,150
2023-01-30 08:46:25,USER_6550,Inconnu,-73,80,42,
2023-01-16 16:28:35,USER_9211,Inconnu,Invalid,228,78,31
2024-01-17 17:25:02,USER_4862,Navigation,-81,191,-5,56
2024-07-27 02:07:23,USER_5142,Inconnu,-66,51,79,41
2023-02-16 16:08:34,USER_7667,,-200,84,13,46
2024-06-28 13:38:42,USER_2132,Navigation,Invalid,281,59,56
2022-08-18 19:17:09,USER_4235,IoT,-58,173,89,25
2023-08-28 01:35:03,USER_7493,,-58,285,84,-50
2023-12-08 17:05:53,USER_4929,,-49,223,52,Corrupt
2022-05-13 20:06:07,USER_3418,Streaming,-80,73,78,49
2022-05-11 10:29:51,USER_8415,Appel Vidéo,-94,293,82,45
2023-10-29 00:38:12,USER_8802,Inconnu,-52,24,98,31
2023-06-10 09:32:12,USER_3119,IoT,-91,106,67,40
2024-06-18 09:20:12,Duplicate,Appel Vidéo,-69,285,75,5
2023-06-24 01:44:13,USER_7248,Streaming,,Error,33,77
2024-01-17 18:57:38,Duplicate,Streaming,-81,-10,59,-50
2022-04-14 10:56:12,USER_7632,Navigation,-81,79,97,82
2023-04-30 18:10:16,USER_9012,Streaming,-83,57,95,42
2022-03-19 07:13:51,USER_6956,Navigation,-66,218,N/A,25
2022-02-21 11:53:38,USER_5203,Streaming,-80,138,9,37
2022-07-16 14:07:48,Duplicate,Appel Vidéo,-55,120,68,89
2024-10-07 10:36:18,,IoT,-84,92,91,99
N/A,USER_8708,Streaming,,194,9999,Corrupt
2022-04-08 04:46:49,USER_4969,Appel Vidéo,-64,73,99,1
2024-03-13 04:20:47,USER_7831,,-101,279,33,
2024-01-11 01:14:44,USER_4188,Navigation,-68,45,26,5
2023-11-12 20:14:40,USER_5591,Appel Vidéo,-95,186,61,27
2022-07-21 01:59:11,USER_5331,Appel Vidéo,Invalid,154,10,41
2024-08-26 11:14:56,USER_4933,,-62,186,11,30
